feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128
0.0,1.7460375,1.5245116,0.0,0.0,3.6579595,4.3329773,0.0,0.0,0.0,2.5879421,0.0,0.0,0.0,2.331215,0.0,2.670317,0.0,0.0,0.0,5.230836,0.0,0.0,0.0,0.0,0.0,0.83547777,0.0,0.0,0.0,0.0,0.0,5.2646112,2.4997194,0.0,0.0,0.18338628,0.0,3.444727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24951,0.0,2.4982572,0.0,0.0,0.0,2.165487,2.4634023,0.0,0.0,1.9802694,2.304822,0.0,0.0,2.5145893,0.0,1.6942363,0.0,0.0,0.0,0.0,1.8185714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0736086,0.0,0.0,0.0,0.7525906,1.4360145,0.0,0.0,2.7232144,0.0,2.1412745,0.0,2.5954401,0.0,7.444143,0.0,0.0,0.0,0.0,2.1866016,0.0,0.0,3.079468,0.0,0.0,4.622517,0.0,0.0,0.99215114,0.0,0.0,0.0,0.0,0.0,0.0,2.7226102,0.0,2.702479,0.0,0.0,1.2745627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09769049,0.0
0.0,1.4632618,1.243282,0.0,0.0,1.8272374,2.033632,0.0,0.0,0.0,2.2097523,0.0,0.0,0.0,1.4908189,0.0,2.5021055,0.0,0.0,0.0,1.3666308,0.0,0.0,0.0,0.0,0.0,1.7550519,0.0,0.0,0.0,0.0,0.0,2.7576127,1.1849667,0.0,0.0,1.0120796,0.0,1.3429741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7711087,0.0,2.0925117,0.0,0.0,0.0,1.9683387,1.670244,0.0,0.0,1.1422645,2.0636702,0.0,0.0,2.1012971,0.0,1.0949305,0.0,0.0,0.0,0.0,1.500816,4.10568,0.0,0.0,0.0,0.0,0.0,0.8523996,1.7247818,0.0,0.0,1.2400494,0.74748474,0.9108255,2.1227646,0.0,1.3149647,0.0,1.151949,0.0,2.0910444,0.0,1.8614795,0.0,0.0,0.0,0.0,1.5833216,0.0,0.0,0.7126349,0.0,0.0,0.0,0.0,0.0,3.8102403,0.0,0.0,0.0,0.0,0.0,0.0,1.9497577,2.4516163,1.2788068,0.0,0.0,0.0,0.0,2.860172,0.0,0.0,0.0,0.0,0.0,0.0,1.4905783,0.0,1.1425751,0.0
0.0,0.7370918,1.5930723,0.0,0.0,2.7259011,3.2439768,0.0,0.0,0.0,2.823635,0.0,0.0,0.0,2.5781636,0.0,0.0,0.0,0.0,0.0,3.8357396,0.0,0.0,0.0,0.0,0.0,1.900625,0.0,0.0,0.0,0.0,0.0,2.805166,2.2116392,0.0,0.0,0.0,0.0,2.6098247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3441865,0.0,1.6184928,0.0,0.0,0.0,2.6468873,2.739874,0.0,0.0,2.399879,1.4492471,0.0,0.0,1.3827629,0.0,2.1177702,0.0,0.0,0.0,0.0,2.4294589,0.38884088,0.0,0.0,0.0,0.0,0.0,1.6394913,2.280736,0.0,0.0,0.0,2.7324426,1.6496341,1.8380331,0.0,2.2933073,0.0,2.5368476,0.0,1.5567591,0.0,0.4725004,0.0,0.0,0.0,0.0,0.97525007,0.0,0.0,1.818347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.453114,0.0,2.5741484,0.0,0.0,0.0,0.0,0.46995914,0.0,0.0,0.0,0.0,0.0,0.0,1.6022906,0.0,0.0,0.0
0.0,2.750941,0.50549257,0.0,0.0,0.13501307,0.15380785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7969961,0.0,3.0916326,0.0,0.0,0.0,1.1075667,0.0,0.0,0.0,0.0,0.0,0.16200958,0.0,0.0,0.0,0.0,0.0,0.6157975,0.77668774,0.0,0.0,2.4128566,0.0,0.54601777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1283154,0.0,3.2077506,0.0,0.0,0.0,0.8518282,0.7868157,0.0,0.0,0.66350347,3.2314177,0.0,0.0,3.0488815,0.0,0.98302984,0.0,0.0,0.0,0.0,0.6746033,0.0,0.0,0.0,0.0,0.0,0.0,1.7831442,0.58698857,0.0,0.0,0.0,0.21988153,0.89642155,0.5761624,0.0,0.6333325,0.0,0.7209249,0.0,3.3411846,0.0,0.9099107,0.0,0.0,0.0,0.0,2.738453,0.0,0.0,0.71507823,0.0,0.0,0.0,0.0,0.0,3.536111,0.0,0.0,0.0,0.0,0.0,0.0,3.1586876,7.2448916,0.1960099,0.0,0.0,0.45604816,0.0,0.26983255,0.0,0.0,0.0,0.0,0.0,0.0,0.90483576,0.0,0.0,0.0
0.0,3.3064787,0.550129,0.0,0.0,0.6531657,0.39186788,0.0,0.0,0.0,1.01314,0.0,0.0,0.0,0.13464102,0.0,6.269395,0.0,0.0,0.0,1.012442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8418686,0.0,0.0,2.6877625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7292387,0.0,3.8966672,0.0,0.0,0.0,0.9883562,0.21954113,0.0,0.0,0.63171166,3.7873924,0.0,0.0,3.7136686,0.0,0.5844801,0.0,0.0,0.0,0.0,1.1939067,0.7555122,0.0,0.0,0.0,0.0,0.0,1.9778006,0.4829339,0.0,0.0,1.0065984,0.0,0.04723569,0.0,0.0,0.5322759,0.0,0.40948108,0.0,4.088057,0.0,6.398681,0.0,0.0,0.0,0.0,3.462756,0.0,0.0,1.0211704,0.0,0.0,2.859341,0.0,0.0,6.9150896,0.0,0.0,0.0,0.0,0.0,0.0,3.8204513,1.8019519,1.071803,0.0,0.0,1.032993,0.0,0.67133904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5627355,0.0
0.0,3.7060823,0.64024925,0.0,0.0,0.10767627,0.9387802,0.0,0.0,0.0,0.45342374,0.0,0.0,0.0,0.2760352,0.0,0.0,0.0,0.0,0.0,1.5370317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974272,0.53304267,0.0,0.0,2.3492537,0.0,0.9153366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.042822,0.0,4.3330374,0.0,0.0,0.0,0.31189463,0.16312653,0.0,0.0,0.5617038,4.1829834,0.0,0.0,4.3481565,0.0,0.5944797,0.0,0.0,0.0,0.0,0.8874915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67058814,0.0,0.0,0.7684215,0.0,0.6805268,0.0,4.2489333,0.0,1.601132,0.0,0.0,0.0,0.0,4.1527395,0.0,0.0,0.90504825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1577067,0.0,0.37314606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.1367372,2.9872382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.046326,0.0,0.0,0.0,3.1089532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.920439,0.0,0.0,0.0,0.0,0.0,0.0,3.0444398,0.0,0.0,0.1924641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1943796,0.0,2.4276352,0.0,0.0,0.0,3.5678422,2.7384527,0.0,0.0,2.8938556,2.3362036,0.0,0.0,2.4846523,0.0,2.8093321,0.0,0.0,0.0,0.0,2.2789621,0.0,0.0,0.0,0.0,0.0,0.0,1.9262381,3.1178117,0.0,0.0,1.3420595,3.2641034,1.9012458,3.648708,0.0,3.2329762,0.0,3.3053548,0.0,2.7121892,0.0,2.7419143,0.0,0.0,0.0,0.0,1.6147261,0.0,0.0,0.0,0.0,0.0,3.5879698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.323977,0.0,0.0,0.0,0.0,0.0,0.0,1.7086886,0.0,0.0,0.0,0.0,0.0,0.0,3.2326133,0.0,1.880111,0.0
0.0,1.275014,1.4716557,0.0,0.0,2.9358084,3.0114348,0.0,0.0,0.0,2.150437,0.0,0.0,0.0,1.8407143,0.0,0.0,0.0,0.0,0.0,2.7535305,0.0,0.0,0.0,0.0,0.0,1.4923744,0.0,0.0,0.0,0.0,0.0,0.0,2.2065778,0.0,0.0,1.0407842,0.0,2.6676037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8496357,0.0,2.1769352,0.0,0.0,0.0,2.135165,2.4043152,0.0,0.0,1.9647689,2.0926464,0.0,0.0,1.8718174,0.0,1.974951,0.0,0.0,0.22156426,0.0,1.4538592,0.07110492,0.0,0.0,0.0,0.0,0.0,1.9990653,2.088903,0.0,0.0,0.766832,1.1047928,1.0946364,0.7299058,0.0,2.5986207,0.0,2.1402726,0.0,2.0453014,0.0,0.10607165,0.0,0.0,0.0,0.0,1.4145931,0.0,0.0,2.4614284,0.0,0.0,4.2519097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8913193,0.0,3.399781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35148585,0.0,2.1301203,0.0
0.0,2.0977166,0.8490098,0.0,0.0,0.8096218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2164862,0.0,1.8296672,0.0,0.0,0.0,0.6285244,0.0,0.0,0.0,0.0,0.0,0.66864645,0.0,0.0,0.0,0.0,0.0,0.0,1.1881427,0.0,0.0,1.4691682,0.0,0.6688232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.395531,0.0,2.5815945,0.0,0.0,0.0,0.86138207,1.1449671,0.0,0.0,1.0360643,2.5722566,0.0,0.0,2.6168582,0.0,1.2800108,0.0,0.0,0.0,0.0,1.1006398,0.0,0.0,0.0,0.0,0.0,0.0,0.67676055,0.7109378,0.0,0.0,0.037056874,0.25962186,1.2209983,0.6447751,0.0,0.80589193,0.0,1.0526607,0.0,2.68375,0.0,1.8889104,0.0,0.0,0.0,0.0,2.1613667,0.0,0.0,0.6892115,0.0,0.0,0.0,0.0,0.0,2.0956237,0.0,0.0,0.0,0.0,0.0,0.0,2.5315857,4.1727386,0.7305617,0.0,0.0,0.79810405,0.0,0.3528468,0.0,0.0,0.0,0.0,0.0,0.0,0.83293694,0.0,0.0,0.0
0.0,0.93700165,1.0409657,0.0,0.0,1.1421603,1.0820781,0.0,0.0,0.0,0.71855885,0.0,0.0,0.0,1.1179703,0.0,0.06462643,0.0,0.0,0.0,0.83513093,0.0,0.0,0.0,0.0,0.0,0.57087207,0.0,0.0,0.0,0.0,0.0,0.65984166,1.0548841,0.0,0.0,0.3507886,0.0,1.2001697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2660635,0.0,1.4218446,0.0,0.0,0.0,1.2074808,0.9898451,0.0,0.0,0.96869606,1.342617,0.0,0.0,1.3338094,0.0,1.1484865,0.0,0.0,0.0,0.0,1.031697,0.0,0.0,0.0,0.0,0.0,0.0,1.0996405,0.840866,0.0,0.0,0.0,0.6182482,0.96174157,0.5792179,0.0,1.1531273,0.0,1.0412585,0.0,1.4763961,0.0,0.0,0.0,0.0,0.0,0.0,1.0218401,0.0,0.0,1.0985268,0.0,0.0,0.38199377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.354691,1.0478557,1.1405387,0.0,0.0,0.0,0.0,0.14761525,0.0,0.0,0.0,0.0,0.0,0.0,0.5673077,0.0,0.43953395,0.0
0.0,4.0795383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6563077,0.0,5.7252855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4506479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1217933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4765673,0.0,4.8893747,0.0,0.0,0.0,1.8731136,0.7638801,0.0,0.0,0.0,4.8272586,0.0,0.0,4.954869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91675067,0.0,0.0,0.0,0.0,0.0,1.7052686,0.42544848,0.0,0.0,1.2139964,0.0,0.0,1.2346443,0.0,0.0,0.0,0.0,0.0,4.824755,0.0,2.3898292,0.0,0.0,0.0,0.0,4.0870905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4207897,0.0,0.0,0.0,0.0,0.0,0.0,4.6682434,4.9537606,0.0,0.0,0.0,0.0,0.0,2.68207,0.0,0.0,0.0,0.0,0.0,0.0,1.0588769,0.0,1.9836887,0.0
0.0,3.2749562,0.0,0.0,0.0,1.6322914,2.4936657,0.0,0.0,0.0,1.5882368,0.0,0.0,0.0,0.8847868,0.0,5.391466,0.0,0.0,0.0,1.9132797,0.0,0.0,0.0,0.0,0.0,0.5453128,0.0,0.0,0.0,0.0,0.0,0.28703085,1.1778896,0.0,0.0,2.4605198,0.0,0.51434094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7517037,0.0,3.8809655,0.0,0.0,0.0,2.763497,0.9980445,0.0,0.0,0.9859787,3.8605096,0.0,0.0,3.7000937,0.0,0.22240654,0.0,0.0,0.0,0.0,0.9938441,1.2312803,0.0,0.0,0.0,0.0,0.0,2.2905827,1.2639945,0.0,0.0,0.0,1.5285482,0.0,0.21834414,0.0,1.2970028,0.0,1.3410428,0.0,3.8965828,0.0,7.085869,0.0,0.0,0.0,0.0,3.2622323,0.0,0.0,0.11346851,0.0,0.0,2.6593344,0.0,0.0,3.1329448,0.0,0.0,0.0,0.0,0.0,0.0,3.771022,0.0,0.5376526,0.0,0.0,0.0,0.0,0.4045916,0.0,0.0,0.0,0.0,0.0,0.0,0.43958786,0.0,0.0,0.0
0.0,3.1527588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8759747,0.0,0.0,0.0,0.9215115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04481446,0.0,0.0,2.950398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.541021,0.0,3.558355,0.0,0.0,0.0,0.7645282,0.0,0.0,0.0,0.0,3.529633,0.0,0.0,3.409744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23368241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1351226,0.0,3.7855434,0.0,1.6015246,0.0,0.0,0.0,0.0,2.8455105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.780119,0.0,0.0,0.0,0.0,0.0,0.0,3.3538427,4.919949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.145285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97373176,0.0,0.0,0.0,0.0,0.86695635,0.0,2.4088721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008405624,0.0,0.0,0.0,0.0,0.0,0.0,0.25172666,0.0,0.0,1.7998705,0.0,0.24863619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5933726,0.0,2.7833714,0.0,0.0,0.0,1.6773092,0.993309,0.0,0.0,0.26816308,2.6948829,0.0,0.0,2.7131248,0.0,0.3590233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7385223,0.034344196,0.0,0.0,0.23471801,0.82144094,0.03919178,0.40482163,0.0,0.21992601,0.0,0.30481532,0.0,2.688449,0.0,0.0,0.0,0.0,0.0,0.0,2.2924397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2113986,0.0,0.0,0.0,0.0,0.0,0.0,2.6617336,3.4678063,0.11197705,0.0,0.0,0.0,0.0,0.06394902,0.0,0.0,0.0,0.0,0.0,0.0,0.08446073,0.0,0.13214043,0.0
0.0,3.379387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042855278,0.0,0.0,0.0,0.0,0.2829092,0.0,5.9225187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8009877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7829676,0.0,3.942108,0.0,0.0,0.0,1.382126,0.16211429,0.0,0.0,0.0,3.8843665,0.0,0.0,3.7266889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2955282,0.0,0.0,0.0,0.0,0.0,0.9799237,0.2410296,0.0,0.0,1.7473571,0.019590978,0.0,0.6755085,0.0,0.0,0.0,0.084062904,0.0,3.960781,0.0,0.0,0.0,0.0,0.0,0.0,3.2198842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8479266,0.0,0.0,0.0,0.0,0.0,0.0,3.6393967,8.879031,0.0,0.0,0.0,0.0,0.0,1.4235455,0.0,0.0,0.0,0.0,0.0,0.0,0.64996177,0.0,0.0,0.0
0.0,0.398659,1.3442205,0.0,0.0,4.0801864,4.8225965,0.0,0.0,0.0,2.811744,0.0,0.0,0.0,2.8997476,0.0,1.0801558,0.0,0.0,0.0,2.5709128,0.0,0.0,0.0,0.0,0.0,2.202535,0.0,0.0,0.0,0.0,0.0,2.4091327,3.0697253,0.0,0.0,0.0,0.0,2.6535375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791278,0.0,1.3561739,0.0,0.0,0.0,4.747011,3.3766105,0.0,0.0,2.8602028,1.1746424,0.0,0.0,1.5669843,0.0,1.6449672,0.0,0.0,0.0,0.0,1.7848793,0.0,0.0,0.0,0.0,0.0,0.0,2.8867753,2.0527775,0.0,0.0,0.0,2.658954,1.4828653,1.6720608,0.0,3.0991206,0.0,3.078298,0.0,1.4356997,0.0,8.67562,0.0,0.0,0.0,0.0,1.166678,0.0,0.0,2.0887547,0.0,0.0,1.4108156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7425085,0.0,1.960687,0.0,0.0,0.6151233,0.0,0.31751624,0.0,0.0,0.0,0.0,0.0,0.0,1.9764019,0.0,1.2870154,0.0
0.0,0.5753308,2.1916974,0.0,0.0,3.167196,3.784878,0.0,0.0,0.0,2.9371276,0.0,0.0,0.0,2.09138,0.0,0.0,0.0,0.0,0.0,4.7831945,0.0,0.0,0.0,0.0,0.0,1.1401185,0.0,0.0,0.0,0.0,0.0,3.8857722,2.3034132,0.0,0.0,0.0,0.0,3.202959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8275873,0.0,1.0691357,0.0,0.0,0.0,1.9249082,2.0457008,0.0,0.0,2.106987,0.90047663,0.0,0.0,0.96061915,0.0,2.1321452,0.0,0.0,0.0,0.0,2.3990524,0.0,0.0,0.0,0.0,0.0,0.0,0.12045556,1.6401085,0.0,0.0,0.0,0.7517488,2.1699564,0.37515903,0.0,2.5467646,0.0,2.0854604,0.0,1.0941178,0.0,2.6275141,0.0,0.0,0.0,0.0,0.64142853,0.0,0.0,3.4963026,0.0,0.0,5.711824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98334736,0.0,3.2775555,0.0,0.0,0.05413444,0.0,0.24157451,0.0,0.0,0.0,0.0,0.0,0.0,0.7287948,0.0,1.4661078,0.0
0.0,1.7160021,1.3208355,0.0,0.0,1.4542646,2.1020598,0.0,0.0,0.0,0.07096787,0.0,0.0,0.0,1.4012039,0.0,0.0,0.0,0.0,0.0,2.9859579,0.0,0.0,0.0,0.0,0.0,1.0443938,0.0,0.0,0.0,0.0,0.0,2.9545062,1.5599246,0.0,0.0,0.21833397,0.0,2.2446187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.348814,0.0,2.4154887,0.0,0.0,0.0,1.7944044,1.3188411,0.0,0.0,1.420319,2.2395847,0.0,0.0,2.3992078,0.0,1.0211452,0.0,0.0,0.0,0.0,1.8512323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.493759,0.0,0.0,0.0,1.0409871,1.1741207,0.19662657,0.0,1.6134194,0.0,1.4769624,0.0,2.6167939,0.0,1.4048145,0.0,0.0,0.0,0.0,1.8310674,0.0,0.0,2.2976983,0.0,0.0,5.82934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.310556,0.0,1.9047576,0.0,0.0,1.3439842,0.0,0.51935947,0.0,0.0,0.0,0.0,0.0,0.0,0.17362529,0.0,0.3711025,0.0
0.0,1.9825187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74753857,0.0,2.5500665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40773964,0.0,0.0,0.0,0.0,0.0,0.0,0.07094,0.0,0.0,1.8150862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2832448,0.0,2.410444,0.0,0.0,0.0,1.0252997,0.6777801,0.0,0.0,0.18196374,2.3513505,0.0,0.0,2.378085,0.0,0.25224587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.440838,0.38609782,0.0,0.0,0.7893305,0.58651584,0.0,0.29011205,0.0,0.0,0.0,0.3995649,0.0,2.5253534,0.0,0.0,0.0,0.0,0.0,0.0,1.7861171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5101056,0.0,0.0,0.0,0.0,0.0,0.0,2.2335675,3.128811,0.0,0.0,0.0,0.0,0.0,0.8581401,0.0,0.0,0.0,0.0,0.0,0.0,0.28717047,0.0,0.42565918,0.0
0.0,2.1692584,0.0,0.0,0.0,0.14283352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6199341,0.0,4.4319267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67136943,0.0,0.0,0.0,0.0,0.0,0.0,0.5481413,0.0,0.0,2.1039684,0.0,0.20310435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6646423,0.0,2.6756744,0.0,0.0,0.0,1.3006321,0.7124944,0.0,0.0,0.69891334,2.7294052,0.0,0.0,2.5362628,0.0,0.5785484,0.0,0.0,0.0,0.0,0.34197015,0.0,0.0,0.0,0.0,0.0,0.0,1.0304699,1.066207,0.0,0.0,0.0,0.97326356,0.16666047,1.255666,0.0,0.4106835,0.0,0.9006416,0.0,2.7244108,0.0,1.4196478,0.0,0.0,0.0,0.0,2.025335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3483906,0.0,0.0,0.0,0.0,0.0,0.0,2.4649243,5.1591544,0.26221672,0.0,0.0,0.0,0.0,0.6294752,0.0,0.0,0.0,0.0,0.0,0.0,0.7997182,0.0,0.0,0.0
0.0,1.328082,3.3346412,0.0,0.0,3.3212318,6.0502896,0.0,0.0,0.0,5.6271043,0.0,0.0,0.0,2.719859,0.0,0.0,0.0,0.0,0.0,5.4079566,0.0,0.0,0.0,0.0,0.0,2.238691,0.0,0.0,0.0,0.0,0.0,5.7305837,3.3568144,0.0,0.0,0.0,0.0,3.581523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7724714,0.0,2.2597954,0.0,0.0,0.0,2.786912,2.9725058,0.0,0.0,2.7141762,1.9399698,0.0,0.0,2.300289,0.0,3.0947974,0.0,0.0,0.0,0.0,3.573873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7289467,0.0,0.0,0.0,1.3953825,2.7891805,2.5268571,0.0,3.14867,0.0,2.7655334,0.0,2.0008037,0.0,4.9316773,0.0,0.0,0.0,0.0,1.4988084,0.0,0.0,3.077697,0.0,0.0,0.2627394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0478864,0.0,3.3924336,0.0,0.0,0.0,0.0,0.29925087,0.0,0.0,0.0,0.0,0.0,0.0,1.5580087,0.0,1.3657645,0.0
0.0,3.237423,0.0,0.0,0.0,0.0,0.15956657,0.0,0.0,0.8719753,0.0,0.0,0.0,0.0,0.15054339,0.0,4.663865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037702225,0.0,0.0,3.5699723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.629594,0.0,3.8641331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7193782,0.0,0.0,3.3677087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2614415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6796885,0.0,4.973555,0.0,0.0,0.0,0.0,3.5656857,0.0,0.0,0.0,0.0,0.0,0.21899472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4204123,0.0,0.08203119,0.0,0.0,0.09157848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9577044,0.0
0.0,0.94906163,2.8570232,0.0,0.0,5.3722034,5.7626576,0.0,0.0,0.0,6.096285,0.0,0.0,0.0,4.9214306,0.0,0.0,0.0,0.0,0.0,3.6095102,0.0,0.0,0.0,0.0,0.0,3.1744504,0.0,0.0,0.0,0.0,0.0,0.0,3.9282956,0.0,0.0,0.0,0.0,4.5609374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9033679,0.0,2.3431017,0.0,0.0,0.0,7.7761345,5.3505034,0.0,0.0,4.689806,2.1612146,0.0,0.0,2.0681498,0.0,3.7687078,0.0,0.0,0.0,0.0,3.797319,0.28028506,0.0,0.0,0.0,0.0,0.0,7.9466553,3.2885144,0.0,0.0,0.0,4.8817477,2.1779687,3.1550007,0.0,4.4449825,0.0,4.7815967,0.0,2.393127,0.0,0.0,0.0,0.0,0.0,0.0,1.072397,0.0,0.0,2.3448138,0.0,0.0,7.7819753,0.0,0.0,0.0,2.9637225,0.0,0.0,0.0,0.0,0.0,2.2322767,0.0,3.3397968,0.0,0.0,0.0,0.0,4.904524,0.0,0.0,0.0,0.0,0.0,0.0,4.7734466,0.0,4.2003922,0.0
